IdOpinion,IdCliente,IdProducto,Fecha,Comentario,Clasificación,PuntajeSatisfacción,Fuente
6421,2494,869,2025-07-06,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
6422,9780,550,2025-11-21,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
6423,5650,20,2023-12-30,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
6424,2371,115,2023-08-17,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
6425,6509,505,2025-04-25,El producto llegó en perfecto estado y antes de tiempo.,Positivo,4,EncuestaInterna
6426,1574,425,2025-04-11,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
6427,3803,34,2023-12-05,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
6428,7159,594,2025-11-16,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
6429,9146,360,2024-04-27,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
6430,5688,725,2024-04-20,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
6431,1042,970,2024-04-14,El producto llegó en perfecto estado y antes de tiempo.,Positivo,5,EncuestaInterna
6432,9351,635,2023-02-22,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
6433,8142,668,2024-03-22,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
6434,5650,159,2024-08-16,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
6435,7326,689,2024-06-02,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6436,8005,701,2024-03-07,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6437,1028,212,2025-08-10,El producto llegó en perfecto estado y antes de tiempo.,Positivo,4,EncuestaInterna
6438,7342,148,2024-09-02,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
6439,8147,861,2025-02-18,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
6440,6852,287,2024-12-01,"Ni malo ni excelente, simplemente regular.",Negativo,1,EncuestaInterna
6441,954,517,2024-03-31,"No era lo que esperaba, muy decepcionado.",Negativo,1,EncuestaInterna
6442,9769,38,2025-08-02,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
6443,3187,618,2024-09-20,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
6444,382,768,2024-11-06,El producto llegó en perfecto estado y antes de tiempo.,Positivo,4,EncuestaInterna
6445,8293,201,2024-07-26,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
6446,485,940,2025-08-19,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
6447,1169,274,2025-02-12,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
6448,1315,189,2025-08-23,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
6449,3552,705,2023-11-06,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
6450,7602,60,2025-10-18,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6451,7496,317,2024-08-25,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
6452,2988,682,2023-12-17,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
6453,9338,289,2025-07-22,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
6454,7503,366,2025-02-22,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
6455,3054,889,2025-09-24,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6456,552,383,2023-07-24,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
6457,7599,703,2025-09-10,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
6458,1889,996,2024-04-24,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
6459,3909,90,2025-03-22,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
6460,2206,698,2024-01-18,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
6461,5822,980,2024-04-12,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
6462,3652,386,2025-02-05,"No era lo que esperaba, muy decepcionado.",Negativo,1,EncuestaInterna
6463,3629,10,2025-12-06,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6464,7140,224,2024-03-20,"Excelente calidad, definitivamente volvería a comprar.",Positivo,4,EncuestaInterna
6465,5102,823,2023-08-13,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
6466,2120,523,2025-05-01,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6467,3209,274,2024-07-05,El producto llegó en perfecto estado y antes de tiempo.,Positivo,5,EncuestaInterna
6468,6509,487,2025-03-13,"Ni malo ni excelente, simplemente regular.",Negativo,1,EncuestaInterna
6469,4662,970,2024-10-27,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
6470,2220,985,2025-05-10,"Ni malo ni excelente, simplemente regular.",Negativo,1,EncuestaInterna
6471,8434,541,2025-08-10,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
6472,4262,513,2023-10-01,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
6473,947,875,2024-12-17,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
6474,3625,474,2024-05-24,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
6475,5782,733,2024-04-14,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
6476,4808,246,2025-02-08,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
6477,6568,38,2024-02-18,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
6478,1812,538,2024-10-25,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
6479,5662,774,2023-02-26,"No era lo que esperaba, muy decepcionado.",Negativo,1,EncuestaInterna
6480,101,967,2024-08-24,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
6481,3209,337,2025-08-16,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
6482,8691,698,2024-01-01,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
6483,3209,290,2023-04-26,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
6484,8455,563,2024-10-10,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
6485,5433,572,2025-11-27,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
6486,7935,160,2023-09-28,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
6487,5644,610,2023-11-30,El producto llegó en perfecto estado y antes de tiempo.,Positivo,5,EncuestaInterna
6488,8691,339,2025-03-05,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
6489,8241,541,2025-09-16,"Ni malo ni excelente, simplemente regular.",Negativo,1,EncuestaInterna
6490,5784,246,2024-04-26,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
6491,1474,613,2023-11-10,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
6492,2410,477,2025-02-27,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6493,3371,212,2024-10-13,El producto llegó en perfecto estado y antes de tiempo.,Positivo,4,EncuestaInterna
6494,3696,530,2024-02-16,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
6495,7503,503,2023-08-13,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
6496,101,378,2023-11-07,"El producto cumple su función, nada especial.",Neutro,3,EncuestaInterna
6497,9338,618,2024-07-14,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
6498,3652,247,2025-07-22,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
6499,8901,376,2024-11-14,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
6500,1973,126,2025-11-30,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
6501,195,213,2023-06-05,"Excelente calidad, definitivamente volvería a comprar.",Positivo,4,EncuestaInterna
6502,382,369,2024-10-24,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
6503,7297,865,2024-10-31,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
6504,9539,338,2025-10-26,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
6505,3187,271,2025-05-21,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
6506,7614,340,2024-01-11,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
6507,791,385,2025-08-24,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
6508,5698,840,2025-01-07,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
6509,7725,301,2023-10-10,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
6510,9828,122,2023-05-04,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
6511,2057,523,2024-06-30,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6512,2686,287,2023-01-16,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
6513,8005,627,2024-07-25,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
6514,4173,385,2025-11-16,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
6515,4857,959,2025-09-30,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
6516,8147,44,2024-06-29,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
6517,9321,969,2024-09-02,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
6518,8078,930,2025-03-23,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
6519,3673,213,2024-09-04,"Excelente calidad, definitivamente volvería a comprar.",Positivo,4,EncuestaInterna
6520,2867,181,2023-09-15,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
6521,4297,274,2023-08-06,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
6522,4143,884,2023-08-19,El producto llegó en perfecto estado y antes de tiempo.,Positivo,4,EncuestaInterna
6523,1953,149,2023-10-25,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
6524,3626,632,2023-03-25,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
6525,3995,466,2024-02-03,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
6526,6744,95,2025-06-29,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
6527,7030,247,2025-12-13,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
6528,9715,720,2024-09-24,El producto llegó en perfecto estado y antes de tiempo.,Positivo,5,EncuestaInterna
6529,1690,446,2024-02-26,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
6530,6046,932,2024-01-21,"No era lo que esperaba, muy decepcionado.",Negativo,1,EncuestaInterna
6531,3986,240,2025-06-28,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
6532,4890,47,2023-12-08,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
6533,289,267,2025-11-06,"Ni malo ni excelente, simplemente regular.",Negativo,1,EncuestaInterna
6534,6971,572,2023-05-08,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
6535,9965,181,2023-07-27,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
6536,4235,152,2023-10-21,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
6537,6845,306,2023-09-25,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
6538,6272,426,2023-02-14,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6539,7823,671,2023-12-30,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
6540,3087,969,2024-07-04,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
6541,522,430,2025-09-04,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
6542,9714,111,2024-06-27,"Ni malo ni excelente, simplemente regular.",Negativo,1,EncuestaInterna
6543,3968,672,2024-05-29,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
6544,8810,582,2025-12-29,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6545,7080,980,2024-03-12,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
6546,1656,312,2023-11-05,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
6547,9894,844,2023-08-19,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
6548,1575,717,2024-12-01,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
6549,2212,75,2024-01-29,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6550,947,467,2025-06-04,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6551,6473,144,2024-04-03,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
6552,1973,179,2024-10-23,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
6553,6744,472,2023-05-25,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
6554,173,757,2025-06-04,"Ni malo ni excelente, simplemente regular.",Negativo,1,EncuestaInterna
6555,5361,541,2023-11-13,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
6556,868,360,2025-01-03,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
6557,878,207,2023-07-05,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
6558,4775,970,2023-04-03,"No era lo que esperaba, muy decepcionado.",Negativo,2,EncuestaInterna
6559,3243,75,2024-03-14,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6560,470,274,2025-09-16,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,5,EncuestaInterna
6561,8091,339,2023-01-12,El producto llegó dañado y no cumplió con lo prometido.,Negativo,1,EncuestaInterna
6562,3635,977,2024-02-20,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
6563,52,336,2023-01-09,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
6564,8091,366,2025-06-13,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
6565,9894,638,2023-04-17,"El servicio fue rápido y eficiente, estoy muy satisfecho.",Positivo,4,EncuestaInterna
6566,3054,784,2023-09-26,El producto llegó en perfecto estado y antes de tiempo.,Positivo,5,EncuestaInterna
6567,9672,466,2023-09-16,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
6568,5688,136,2025-03-26,"La experiencia fue aceptable, aunque podría mejorar.",Neutro,3,EncuestaInterna
6569,9769,337,2025-08-10,El servicio fue lento y el soporte no resolvió mi problema.,Neutro,3,EncuestaInterna
6570,7297,596,2024-11-02,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6571,4532,339,2025-08-01,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
6572,9194,274,2023-12-21,El producto llegó en perfecto estado y antes de tiempo.,Positivo,4,EncuestaInterna
6573,8552,285,2024-12-22,"Mala calidad, no lo recomiendo para nada.",Neutro,3,EncuestaInterna
6574,6079,532,2025-06-29,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
6575,5358,95,2024-06-23,"No era lo que esperaba, muy decepcionado.",Negativo,1,EncuestaInterna
6576,3398,95,2023-12-29,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
6577,3318,654,2025-06-30,"El producto superó mis expectativas, muy recomendable.",Neutro,3,EncuestaInterna
6578,2867,287,2024-02-29,El producto llegó en perfecto estado y antes de tiempo.,Positivo,4,EncuestaInterna
6579,9714,111,2024-07-31,"Ni malo ni excelente, simplemente regular.",Negativo,1,EncuestaInterna
6580,1695,267,2025-11-20,"Ni malo ni excelente, simplemente regular.",Negativo,2,EncuestaInterna
6581,8691,644,2024-11-03,El producto llegó en perfecto estado y antes de tiempo.,Positivo,5,EncuestaInterna
6582,3968,708,2023-09-21,El producto llegó en perfecto estado y antes de tiempo.,Positivo,4,EncuestaInterna
6583,9672,940,2023-02-23,"El envío fue normal, dentro del tiempo esperado.",Neutro,3,EncuestaInterna
6584,4755,727,2024-12-21,El producto dejó de funcionar al poco tiempo de usarlo.,Neutro,3,EncuestaInterna
6585,8332,929,2023-01-24,El producto llegó dañado y no cumplió con lo prometido.,Negativo,2,EncuestaInterna
6586,3343,576,2023-01-04,"Excelente calidad, definitivamente volvería a comprar.",Positivo,4,EncuestaInterna
6587,1345,139,2023-01-01,"Excelente calidad, definitivamente volvería a comprar.",Positivo,5,EncuestaInterna
6588,4600,779,2024-04-21,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
6589,5339,332,2024-04-21,"Me encanta, es justo lo que necesitaba.",Neutro,3,EncuestaInterna
6590,1169,602,2025-12-10,"El producto está bien, pero esperaba un poco más de calidad.",Neutro,3,EncuestaInterna
