IdReview,IdCliente,IdProducto,Fecha,Comentario,Rating
W8765,C008,P008,2024-03-12,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W8766,C019,P019,2025-11-18,Gran relación calidad-precio. Muy recomendable.,1
W8767,C007,P010,2025-08-10,Pésima atención al cliente. No volvería a comprar.,1
W8768,C025,P006,2023-05-18,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W8769,C031,P010,2023-11-05,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",2
W8770,C030,P019,2025-07-02,"Entrega correcta, sin comentarios adicionales. OK.",2
W8771,C028,P007,2025-05-13,"No funciona como esperaba, decepcionado. No volvería a comprar.",3
W8772,C016,P007,2023-03-29,"Producto recibido, cumple su función. OK.",3
W8773,C026,P015,2024-01-08,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W8774,C018,P005,2024-11-03,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W8775,C022,P004,2025-07-15,"Calidad superior, muy contento. Muy recomendable.",1
W8776,C028,P010,2025-12-20,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W8777,C019,P010,2025-11-26,Satisface lo básico. OK.,1
W8778,C022,P005,2023-10-28,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W8779,C027,P014,2025-09-19,"Información suficiente, sin mayor novedad. OK.",5
W8780,C033,P004,2023-04-27,"Producto recibido, cumple su función. OK.",5
W8781,C032,P006,2023-09-23,Pésima atención al cliente. No volvería a comprar.,4
W8782,C017,P011,2023-08-17,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W8783,C018,P011,2024-10-05,"Es lo que esperaba, nada excepcional. OK.",1
W8784,C029,P010,2024-11-02,Satisface lo básico. OK.,1
W8785,C017,P014,2024-07-30,Envío tardío y producto dañado. No volvería a comprar.,4
W8786,C032,P015,2024-04-14,Pésima atención al cliente. No volvería a comprar.,5
W8787,C024,P008,2025-09-26,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W8788,C005,P011,2024-11-22,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W8789,C021,P014,2025-02-16,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W8790,C021,P003,2023-09-26,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W8791,C017,P003,2025-09-03,Satisface lo básico. OK.,2
W8792,C024,P005,2025-12-24,"Me encanta este producto, excelente calidad. Muy recomendable.",5
W8793,C027,P009,2024-08-26,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W8794,C036,P009,2023-10-25,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W8795,C019,P003,2024-07-08,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",5
W8796,C035,P007,2025-10-08,"No funciona como esperaba, decepcionado. No volvería a comprar.",3
W8797,C008,P002,2023-05-18,Satisface lo básico. OK.,1
W8798,C026,P012,2024-05-26,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W8799,C031,P011,2024-11-26,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W8800,C031,P008,2023-05-01,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W8801,C016,P014,2025-01-01,Gran relación calidad-precio. Muy recomendable.,3
W8802,C020,P002,2024-06-14,Satisface lo básico. OK.,2
W8803,C040,P012,2025-10-19,Satisface lo básico. OK.,4
W8804,C031,P012,2024-07-24,Envío tardío y producto dañado. No volvería a comprar.,5
W8805,C029,P010,2025-06-04,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W8806,C027,P005,2024-09-20,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W8807,C010,P009,2024-06-20,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",5
W8808,C012,P009,2023-10-07,Pésima atención al cliente. No volvería a comprar.,3
W8809,C025,P010,2024-04-02,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",2
W8810,C022,P006,2025-07-19,"Calidad superior, muy contento. Muy recomendable.",4
W8811,C009,P013,2024-04-26,"Información suficiente, sin mayor novedad. OK.",2
W8812,C003,P005,2023-08-24,"Entrega correcta, sin comentarios adicionales. OK.",3
W8813,C006,P011,2024-04-02,"Calidad superior, muy contento. Muy recomendable.",2
W8814,C007,P010,2025-12-22,Pésima atención al cliente. No volvería a comprar.,1
W8815,C024,P007,2023-12-13,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W8816,C007,P014,2023-11-15,"Producto recibido, cumple su función. OK.",5
W8817,C032,P009,2025-04-11,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W8818,C006,P012,2025-11-04,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W8819,C004,P007,2024-01-24,"Información suficiente, sin mayor novedad. OK.",3
W8820,C039,P014,2025-04-25,"Información suficiente, sin mayor novedad. OK.",3
W8821,C023,P002,2024-05-24,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W8822,C011,P013,2023-09-09,Satisface lo básico. OK.,3
W8823,C036,P003,2024-01-14,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",5
W8824,C019,P010,2024-01-28,Gran relación calidad-precio. Muy recomendable.,1
W8825,C035,P020,2025-01-07,"Es lo que esperaba, nada excepcional. OK.",1
W8826,C033,P003,2025-07-08,Pésima atención al cliente. No volvería a comprar.,2
W8827,C003,P002,2024-02-14,"Calidad superior, muy contento. Muy recomendable.",2
W8828,C025,P016,2024-10-14,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W8829,C005,P007,2024-11-24,"Producto recibido, cumple su función. OK.",3
W8830,C030,P003,2024-07-25,"Es lo que esperaba, nada excepcional. OK.",4
W8831,C028,P002,2024-01-24,"Producto recibido, cumple su función. OK.",2
W8832,C024,P004,2023-03-12,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W8833,C037,P005,2024-09-02,"Calidad superior, muy contento. Muy recomendable.",2
W8834,C037,P011,2023-11-12,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W8835,C002,P011,2023-08-20,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W8836,C016,P015,2025-05-02,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W8837,C035,P007,2024-01-17,"Producto recibido, cumple su función. OK.",2
W8838,C018,P018,2023-01-08,Pésima atención al cliente. No volvería a comprar.,2
W8839,C033,P010,2024-09-17,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",2
W8840,C007,P019,2024-03-31,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W8841,C038,P016,2025-04-14,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W8842,C037,P002,2024-05-05,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W8843,C030,P009,2023-07-22,Pésima atención al cliente. No volvería a comprar.,3
W8844,C021,P010,2024-12-23,Satisface lo básico. OK.,1
W8845,C016,P016,2024-07-07,"Calidad superior, muy contento. Muy recomendable.",3
W8846,C027,P007,2023-04-17,Pésima atención al cliente. No volvería a comprar.,4
W8847,C013,P017,2023-10-21,"Calidad superior, muy contento. Muy recomendable.",5
W8848,C001,P006,2023-03-17,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W8849,C030,P015,2023-02-08,Pésima atención al cliente. No volvería a comprar.,5
W8850,C029,P013,2023-04-08,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W8851,C015,P016,2024-07-29,"Calidad superior, muy contento. Muy recomendable.",3
W8852,C025,P018,2025-06-23,Envío tardío y producto dañado. No volvería a comprar.,3
W8853,C008,P011,2025-06-15,"Calidad superior, muy contento. Muy recomendable.",2
W8854,C022,P003,2025-11-22,Satisface lo básico. OK.,2
W8855,C024,P003,2025-12-04,Gran relación calidad-precio. Muy recomendable.,4
W8856,C022,P005,2025-05-31,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W8857,C018,P005,2024-06-14,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W8858,C011,P018,2023-03-10,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W8859,C038,P010,2024-11-18,"Es lo que esperaba, nada excepcional. OK.",5
W8860,C011,P020,2025-12-01,Gran relación calidad-precio. Muy recomendable.,2
W8861,C003,P007,2025-05-16,"Producto recibido, cumple su función. OK.",3
W8862,C025,P011,2023-12-13,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W8863,C001,P009,2024-08-05,"Producto recibido, cumple su función. OK.",4
W8864,C031,P003,2023-08-16,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W8865,C026,P007,2024-12-28,Pésima atención al cliente. No volvería a comprar.,4
W8866,C029,P015,2025-10-01,Pésima atención al cliente. No volvería a comprar.,5
W8867,C030,P005,2023-12-08,"Producto recibido, cumple su función. OK.",4
W8868,C003,P018,2023-03-17,Envío tardío y producto dañado. No volvería a comprar.,3
W8869,C029,P016,2024-05-15,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W8870,C006,P009,2023-11-28,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",1
W8871,C027,P011,2023-05-12,"Calidad superior, muy contento. Muy recomendable.",3
W8872,C013,P001,2024-03-10,Satisface lo básico. OK.,4
W8873,C020,P007,2025-10-08,"Información suficiente, sin mayor novedad. OK.",3
W8874,C018,P015,2024-12-30,Gran relación calidad-precio. Muy recomendable.,4
W8875,C010,P009,2025-10-01,Satisface lo básico. OK.,2
W8876,C025,P018,2024-09-01,Envío tardío y producto dañado. No volvería a comprar.,3
W8877,C022,P002,2024-11-03,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
W8878,C002,P004,2024-04-11,"Producto recibido, cumple su función. OK.",2
W8879,C006,P014,2025-12-06,"No funciona como esperaba, decepcionado. No volvería a comprar.",2
W8880,C037,P015,2025-06-06,"Es lo que esperaba, nada excepcional. OK.",3
W8881,C003,P003,2024-03-26,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
W8882,C011,P012,2024-04-17,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W8883,C020,P010,2024-09-18,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",2
W8884,C021,P016,2025-03-10,Gran relación calidad-precio. Muy recomendable.,5
W8885,C026,P008,2024-03-14,Satisface lo básico. OK.,1
W8886,C003,P013,2023-03-09,"Información suficiente, sin mayor novedad. OK.",2
W8887,C039,P007,2024-03-27,"Producto recibido, cumple su función. OK.",2
W8888,C011,P003,2025-05-30,Gran relación calidad-precio. Muy recomendable.,4
W8889,C023,P002,2024-01-30,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W8890,C022,P009,2025-01-23,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W8891,C022,P019,2023-06-24,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W8892,C012,P015,2024-10-27,"Me encanta este producto, excelente calidad. Muy recomendable.",2
W8893,C025,P015,2023-06-22,Pésima atención al cliente. No volvería a comprar.,5
W8894,C024,P012,2023-10-17,Pésima atención al cliente. No volvería a comprar.,5
W8895,C033,P005,2023-11-13,"Es lo que esperaba, nada excepcional. OK.",4
W8896,C030,P004,2023-12-29,Gran relación calidad-precio. Muy recomendable.,4
W8897,C007,P015,2025-12-17,Pésima atención al cliente. No volvería a comprar.,5
W8898,C023,P002,2025-10-03,Envío tardío y producto dañado. No volvería a comprar.,4
W8899,C008,P003,2025-04-12,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W8900,C016,P015,2024-03-29,Satisface lo básico. OK.,5
W8901,C028,P008,2023-04-25,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",3
W8902,C011,P003,2025-06-27,Gran relación calidad-precio. Muy recomendable.,4
W8903,C013,P002,2024-04-16,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W8904,C005,P011,2024-06-23,"Calidad superior, muy contento. Muy recomendable.",3
W8905,C021,P009,2025-08-24,"Producto recibido, cumple su función. OK.",4
W8906,C032,P013,2025-11-07,Satisface lo básico. OK.,3
W8907,C001,P019,2025-06-25,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W8908,C022,P017,2024-03-31,"Entrega correcta, sin comentarios adicionales. OK.",3
W8909,C032,P009,2025-04-11,Satisface lo básico. OK.,2
W8910,C026,P005,2024-12-28,Gran relación calidad-precio. Muy recomendable.,5
W8911,C010,P007,2024-08-28,"Información suficiente, sin mayor novedad. OK.",3
W8912,C023,P020,2024-01-27,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W8913,C004,P002,2025-11-16,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W8914,C006,P002,2023-12-10,"Me encanta este producto, excelente calidad. Muy recomendable.",1
W8915,C002,P004,2025-01-15,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W8916,C040,P002,2024-10-18,"Producto recibido, cumple su función. OK.",2
W8917,C023,P008,2024-01-18,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",1
W8918,C001,P014,2025-06-17,"No funciona como esperaba, decepcionado. No volvería a comprar.",5
W8919,C015,P002,2023-12-04,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W8920,C026,P004,2023-10-07,"Producto recibido, cumple su función. OK.",5
W8921,C019,P010,2024-01-29,"Calidad superior, muy contento. Muy recomendable.",1
W8922,C012,P002,2023-11-18,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W8923,C022,P013,2023-10-10,"Entrega correcta, sin comentarios adicionales. OK.",4
W8924,C026,P015,2024-03-12,"Me encanta este producto, excelente calidad. Muy recomendable.",4
W8925,C003,P014,2025-02-19,Gran relación calidad-precio. Muy recomendable.,5
W8926,C010,P002,2023-08-14,Gran relación calidad-precio. Muy recomendable.,1
W8927,C021,P011,2023-10-21,"No funciona como esperaba, decepcionado. No volvería a comprar.",4
W8928,C027,P005,2025-02-03,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",4
W8929,C023,P014,2024-10-23,"Muy mala calidad, se rompió rápido. No volvería a comprar.",3
W8930,C037,P013,2023-11-04,"Calidad superior, muy contento. Muy recomendable.",3
W8931,C017,P003,2023-12-18,Pésima atención al cliente. No volvería a comprar.,2
W8932,C023,P020,2023-03-03,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",3
W8933,C023,P012,2023-06-21,"Información suficiente, sin mayor novedad. OK.",1
W8934,C031,P003,2024-10-12,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W8935,C029,P010,2023-04-17,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",4
W8936,C005,P010,2025-06-14,"Calidad superior, muy contento. Muy recomendable.",1
W8937,C031,P008,2025-04-11,"Es lo que esperaba, nada excepcional. OK.",5
W8938,C024,P015,2023-11-24,Pésima atención al cliente. No volvería a comprar.,5
W8939,C013,P017,2025-05-24,"Calidad superior, muy contento. Muy recomendable.",5
W8940,C031,P009,2023-01-15,"Entrega correcta, sin comentarios adicionales. OK.",4
W8941,C001,P009,2023-01-18,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W8942,C027,P013,2023-04-28,"Calidad superior, muy contento. Muy recomendable.",3
W8943,C021,P003,2023-12-29,Satisface lo básico. OK.,1
W8944,C035,P018,2025-02-16,Producto llegó rápido y funciona perfecto. Muy recomendable.,2
W8945,C032,P020,2024-03-02,"Calidad superior, muy contento. Muy recomendable.",4
W8946,C037,P012,2024-06-27,"Producto recibido, cumple su función. OK.",2
W8947,C004,P010,2024-04-06,"Es lo que esperaba, nada excepcional. OK.",5
W8948,C001,P011,2025-10-06,"Calidad superior, muy contento. Muy recomendable.",3
W8949,C008,P008,2023-03-06,"No cumple con lo anunciado, insatisfecho. No volvería a comprar.",5
W8950,C004,P010,2023-01-18,Producto llegó rápido y funciona perfecto. Muy recomendable.,4
W8951,C025,P005,2024-05-08,Gran relación calidad-precio. Muy recomendable.,2
W8952,C010,P003,2024-07-03,"Muy satisfecho con la compra, lo recomiendo. Muy recomendable.",2
W8953,C030,P011,2024-07-24,Producto llegó rápido y funciona perfecto. Muy recomendable.,3
W8954,C011,P009,2023-08-02,"Información suficiente, sin mayor novedad. OK.",3
W8955,C013,P002,2025-10-23,"Entrega correcta, sin comentarios adicionales. OK.",5
W8956,C037,P008,2023-03-02,"Me encanta este producto, excelente calidad. Muy recomendable.",5
W8957,C004,P009,2024-02-01,Pésima atención al cliente. No volvería a comprar.,3
W8958,C004,P010,2023-05-08,"Calidad superior, muy contento. Muy recomendable.",1
W8959,C034,P017,2023-11-05,"Calidad superior, muy contento. Muy recomendable.",5
W8960,C011,P016,2024-04-30,"Calidad superior, muy contento. Muy recomendable.",3
W8961,C016,P013,2024-08-04,"Muy mala calidad, se rompió rápido. No volvería a comprar.",5
W8962,C025,P020,2023-09-04,"Me encanta este producto, excelente calidad. Muy recomendable.",3
W8963,C023,P001,2023-01-03,"Es lo que esperaba, nada excepcional. OK.",1
W8964,C028,P018,2023-11-08,Envío tardío y producto dañado. No volvería a comprar.,3
W8965,C021,P010,2024-09-23,Gran relación calidad-precio. Muy recomendable.,1
W8966,C015,P005,2023-01-09,"Es lo que esperaba, nada excepcional. OK.",4
W8967,C039,P007,2025-08-15,"Producto recibido, cumple su función. OK.",2
W8968,C011,P017,2024-12-20,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
W8969,C037,P009,2023-11-03,Producto llegó rápido y funciona perfecto. Muy recomendable.,5
W8970,C012,P020,2025-06-30,"Calidad superior, muy contento. Muy recomendable.",4
W8971,C028,P014,2023-02-23,"Producto recibido, cumple su función. OK.",5
W8972,C025,P007,2024-06-16,"No funciona como esperaba, decepcionado. No volvería a comprar.",3
W8973,C006,P017,2024-06-13,Producto llegó rápido y funciona perfecto. Muy recomendable.,1
