IdComment,IdCliente,IdProducto,Fuente,Fecha,Comentario
T7941,,P013,Twitter,2025-08-09,Satisface lo básico
T7942,C027,P003,Twitter,2024-11-10,Envío tardío y producto dañado
T7943,C012,P004,Facebook,2025-10-07,"Es lo que esperaba, nada excepcional"
T7944,C015,P015,Instagram,2023-10-29,"Muy mala calidad, se rompió rápido"
T7945,C011,P017,Facebook,2023-08-01,"Calidad superior, muy contento"
T7946,C014,P013,Facebook,2025-07-29,"No funciona como esperaba, decepcionado"
T7947,C023,P018,Facebook,2024-07-16,Gran relación calidad-precio
T7948,C004,P010,Facebook,2024-10-29,"Calidad superior, muy contento"
T7949,C015,P019,Instagram,2024-05-01,Satisface lo básico
T7950,C037,P016,Instagram,2023-10-23,"Muy mala calidad, se rompió rápido"
T7951,C018,P012,Instagram,2024-01-18,Gran relación calidad-precio
T7952,C036,P002,Twitter,2023-03-20,"No funciona como esperaba, decepcionado"
T7953,,P019,Instagram,2023-04-01,Satisface lo básico
T7954,C019,P010,Facebook,2023-10-13,"Calidad superior, muy contento"
T7955,C027,P003,Twitter,2024-09-28,Envío tardío y producto dañado
T7956,C036,P013,Facebook,2025-12-17,Gran relación calidad-precio
T7957,C016,P002,Twitter,2025-02-20,Gran relación calidad-precio
T7958,C039,P012,Instagram,2025-03-08,Envío tardío y producto dañado
T7959,C027,P013,Instagram,2023-07-09,Gran relación calidad-precio
T7960,C008,P016,Facebook,2024-07-25,"Es lo que esperaba, nada excepcional"
T7961,C027,P019,Instagram,2023-09-18,"Me encanta este producto, excelente calidad"
T7962,C011,P007,Facebook,2025-10-14,"Calidad superior, muy contento"
T7963,C005,P007,Twitter,2025-02-22,Pésima atención al cliente
T7964,C003,P003,Twitter,2025-06-18,"Muy mala calidad, se rompió rápido"
T7965,C019,P011,Facebook,2024-05-02,"Muy satisfecho con la compra, lo recomiendo"
T7966,C010,P010,Twitter,2025-11-01,"Producto recibido, cumple su función"
T7967,C006,P011,Instagram,2024-08-05,"Entrega correcta, sin comentarios adicionales"
T7968,C040,P020,Facebook,2024-05-26,"No cumple con lo anunciado, insatisfecho"
T7969,C039,P001,Instagram,2025-09-07,Satisface lo básico
T7970,C010,P019,Instagram,2023-07-10,"Es lo que esperaba, nada excepcional"
T7971,C035,P005,Twitter,2025-05-22,"Me encanta este producto, excelente calidad"
T7972,C032,P006,Facebook,2025-07-19,"Muy satisfecho con la compra, lo recomiendo"
T7973,C039,P019,Instagram,2025-03-11,Gran relación calidad-precio
T7974,C021,P011,Facebook,2024-07-24,Pésima atención al cliente
T7975,C040,P017,Twitter,2024-11-02,"No funciona como esperaba, decepcionado"
T7976,C033,P010,Twitter,2023-09-14,"Producto recibido, cumple su función"
T7977,C031,P011,Instagram,2024-02-05,Gran relación calidad-precio
T7978,C028,P020,Instagram,2024-07-22,Gran relación calidad-precio
T7979,C024,P017,Twitter,2025-11-13,"No funciona como esperaba, decepcionado"
T7980,C019,P007,Twitter,2025-07-20,Pésima atención al cliente
T7981,C036,P006,Facebook,2024-11-06,"Muy satisfecho con la compra, lo recomiendo"
T7982,C013,P011,Facebook,2023-11-16,Pésima atención al cliente
T7983,C018,P012,Instagram,2024-06-10,Gran relación calidad-precio
T7984,C040,P011,Instagram,2024-11-18,Gran relación calidad-precio
T7985,C021,P015,Twitter,2023-12-19,Producto llegó rápido y funciona perfecto
T7986,C037,P012,Instagram,2025-02-05,Envío tardío y producto dañado
T7987,C014,P018,Facebook,2024-01-29,"Es lo que esperaba, nada excepcional"
T7988,C025,P004,Twitter,2023-07-31,"Entrega correcta, sin comentarios adicionales"
T7989,C004,P015,Instagram,2025-09-06,"Muy mala calidad, se rompió rápido"
T7990,C031,P008,Facebook,2025-01-14,"Calidad superior, muy contento"
T7991,C014,P015,Facebook,2023-01-11,"Muy mala calidad, se rompió rápido"
T7992,,P007,Instagram,2025-01-25,"Calidad superior, muy contento"
T7993,C036,P020,Facebook,2025-05-31,"Producto recibido, cumple su función"
T7994,C037,P005,Instagram,2024-12-01,"Muy mala calidad, se rompió rápido"
T7995,C014,P007,Instagram,2024-03-10,"Calidad superior, muy contento"
T7996,C013,P003,Instagram,2024-06-26,Envío tardío y producto dañado
T7997,C006,P008,Instagram,2025-10-03,Gran relación calidad-precio
T7998,C020,P019,Instagram,2025-11-10,Pésima atención al cliente
T7999,,P007,Twitter,2023-08-02,Producto llegó rápido y funciona perfecto
T8000,C004,P007,Facebook,2023-01-24,Pésima atención al cliente
T8001,C010,P008,Instagram,2025-07-03,"Producto recibido, cumple su función"
T8002,C032,P019,Instagram,2023-06-21,Pésima atención al cliente
T8003,C005,P002,Instagram,2023-04-17,"Información suficiente, sin mayor novedad"
T8004,C038,P016,Facebook,2023-09-07,"No cumple con lo anunciado, insatisfecho"
T8005,C014,P010,Twitter,2025-06-06,"Entrega correcta, sin comentarios adicionales"
T8006,C022,P005,Twitter,2025-05-06,"Producto recibido, cumple su función"
T8007,C002,P019,Instagram,2023-02-06,Producto llegó rápido y funciona perfecto
T8008,C018,P015,Instagram,2023-05-06,"No cumple con lo anunciado, insatisfecho"
T8009,C005,P013,Twitter,2023-12-23,Producto llegó rápido y funciona perfecto
T8010,C007,P005,Twitter,2025-10-12,"Muy mala calidad, se rompió rápido"
T8011,C008,P003,Instagram,2024-11-21,Envío tardío y producto dañado
T8012,,P003,Instagram,2024-12-02,"Entrega correcta, sin comentarios adicionales"
T8013,C005,P005,Twitter,2024-12-18,"No funciona como esperaba, decepcionado"
T8014,C032,P002,Twitter,2024-09-12,Gran relación calidad-precio
T8015,,P013,Twitter,2024-08-31,Satisface lo básico
T8016,C010,P014,Instagram,2024-03-05,Satisface lo básico
T8017,C040,P019,Instagram,2023-03-24,"Es lo que esperaba, nada excepcional"
T8018,,P015,Facebook,2025-04-04,Pésima atención al cliente
T8019,,P011,Facebook,2024-11-08,Pésima atención al cliente
T8020,C025,P004,Twitter,2023-06-02,"Entrega correcta, sin comentarios adicionales"
T8021,C026,P011,Facebook,2023-07-04,Producto llegó rápido y funciona perfecto
T8022,C025,P012,Instagram,2025-07-17,Pésima atención al cliente
T8023,,P010,Instagram,2024-06-13,"Entrega correcta, sin comentarios adicionales"
T8024,C036,P013,Facebook,2025-09-26,Gran relación calidad-precio
T8025,C008,P010,Twitter,2025-07-07,"Producto recibido, cumple su función"
T8026,C029,P020,Facebook,2024-02-28,"Producto recibido, cumple su función"
T8027,C012,P003,Facebook,2024-02-03,Envío tardío y producto dañado
T8028,,P010,Twitter,2024-12-13,"Producto recibido, cumple su función"
T8029,C009,P004,Instagram,2023-02-03,Producto llegó rápido y funciona perfecto
T8030,C035,P014,Facebook,2025-06-30,Gran relación calidad-precio
T8031,C037,P012,Instagram,2023-09-21,Gran relación calidad-precio
T8032,C028,P003,Instagram,2025-01-15,Envío tardío y producto dañado
T8033,,P017,Facebook,2024-05-28,Pésima atención al cliente
T8034,C009,P007,Facebook,2023-01-14,Pésima atención al cliente
T8035,C038,P008,Facebook,2025-07-13,"Calidad superior, muy contento"
T8036,C033,P005,Facebook,2024-04-21,"No cumple con lo anunciado, insatisfecho"
T8037,C019,P014,Twitter,2024-04-22,Producto llegó rápido y funciona perfecto
T8038,C035,P010,Instagram,2023-07-14,Gran relación calidad-precio
T8039,C002,P003,Facebook,2024-08-19,Envío tardío y producto dañado
T8040,C022,P016,Instagram,2025-02-13,"Calidad superior, muy contento"
T8041,C002,P020,Instagram,2024-05-05,"Calidad superior, muy contento"
T8042,C010,P015,Twitter,2023-03-15,"Entrega correcta, sin comentarios adicionales"
T8043,,P002,Instagram,2024-06-25,Envío tardío y producto dañado
T8044,C039,P017,Twitter,2024-11-29,"No funciona como esperaba, decepcionado"
T8045,C003,P015,Twitter,2023-09-10,"Me encanta este producto, excelente calidad"
T8046,C023,P013,Instagram,2025-10-20,"Me encanta este producto, excelente calidad"
T8047,C025,P008,Facebook,2025-08-09,Producto llegó rápido y funciona perfecto
T8048,C009,P014,Instagram,2024-07-05,"Entrega correcta, sin comentarios adicionales"
T8049,C032,P013,Twitter,2024-01-13,"Me encanta este producto, excelente calidad"
T8050,C005,P020,Instagram,2024-05-21,Gran relación calidad-precio
T8051,C011,P003,Facebook,2025-01-27,Envío tardío y producto dañado
T8052,C035,P016,Facebook,2025-08-25,"Es lo que esperaba, nada excepcional"
T8053,C010,P008,Instagram,2025-02-09,Gran relación calidad-precio
T8054,C006,P015,Twitter,2025-10-19,"Muy mala calidad, se rompió rápido"
T8055,C037,P017,Twitter,2023-09-11,Gran relación calidad-precio
T8056,C019,P016,Facebook,2023-12-21,"Producto recibido, cumple su función"
T8057,C030,P005,Facebook,2024-03-11,"No cumple con lo anunciado, insatisfecho"
T8058,C035,P013,Twitter,2023-05-06,"Me encanta este producto, excelente calidad"
T8059,C027,P015,Instagram,2025-11-01,"Muy mala calidad, se rompió rápido"
T8060,C024,P006,Instagram,2025-06-04,"Es lo que esperaba, nada excepcional"
T8061,C028,P011,Facebook,2025-03-17,Producto llegó rápido y funciona perfecto
T8062,C003,P013,Instagram,2025-05-29,"Es lo que esperaba, nada excepcional"
T8063,C040,P008,Instagram,2024-10-03,Gran relación calidad-precio
T8064,,P003,Instagram,2023-12-03,"Muy satisfecho con la compra, lo recomiendo"
T8065,C016,P015,Twitter,2024-11-12,"Entrega correcta, sin comentarios adicionales"
T8066,C039,P011,Facebook,2023-12-28,Pésima atención al cliente
T8067,,P002,Instagram,2024-05-21,"Información suficiente, sin mayor novedad"
T8068,C039,P017,Facebook,2024-04-27,"Muy mala calidad, se rompió rápido"
T8069,C011,P019,Facebook,2023-08-08,Gran relación calidad-precio
T8070,C011,P013,Facebook,2023-01-27,"Calidad superior, muy contento"
T8071,C026,P008,Facebook,2025-10-05,"Entrega correcta, sin comentarios adicionales"
T8072,,P008,Instagram,2025-07-29,Gran relación calidad-precio
T8073,C026,P013,Instagram,2024-09-27,"No funciona como esperaba, decepcionado"
T8074,C035,P003,Facebook,2023-07-04,Envío tardío y producto dañado
T8075,,P012,Instagram,2025-10-19,"Muy satisfecho con la compra, lo recomiendo"
T8076,C006,P015,Twitter,2024-04-26,"Muy mala calidad, se rompió rápido"
T8077,C005,P016,Instagram,2025-03-10,"Calidad superior, muy contento"
T8078,,P020,Facebook,2023-11-20,Gran relación calidad-precio
T8079,C013,P014,Instagram,2024-12-02,"Calidad superior, muy contento"
T8080,C017,P003,Twitter,2025-01-04,"Calidad superior, muy contento"
T8081,C012,P017,Facebook,2025-03-07,Envío tardío y producto dañado
T8082,C039,P006,Twitter,2023-10-16,"Información suficiente, sin mayor novedad"
T8083,,P013,Facebook,2023-03-31,"Calidad superior, muy contento"
T8084,C040,P013,Instagram,2024-01-30,"Es lo que esperaba, nada excepcional"
T8085,,P008,Instagram,2025-07-22,Gran relación calidad-precio
T8086,C027,P010,Instagram,2025-04-06,"Entrega correcta, sin comentarios adicionales"
T8087,C007,P009,Instagram,2023-10-03,"Calidad superior, muy contento"
T8088,C035,P010,Instagram,2024-11-26,Gran relación calidad-precio
T8089,,P011,Twitter,2025-03-01,"Información suficiente, sin mayor novedad"
T8090,C014,P018,Facebook,2024-07-24,"Es lo que esperaba, nada excepcional"
T8091,C007,P004,Instagram,2025-10-08,Producto llegó rápido y funciona perfecto
T8092,C011,P019,Facebook,2023-09-24,Gran relación calidad-precio
T8093,C022,P005,Facebook,2023-11-12,"No cumple con lo anunciado, insatisfecho"
T8094,,P005,Facebook,2024-02-20,Satisface lo básico
T8095,C016,P003,Instagram,2023-01-29,"Entrega correcta, sin comentarios adicionales"
T8096,C004,P008,Instagram,2024-07-29,Gran relación calidad-precio
T8097,C026,P014,Twitter,2025-11-10,"Producto recibido, cumple su función"
T8098,C037,P015,Facebook,2023-08-07,"Muy mala calidad, se rompió rápido"
T8099,C015,P011,Facebook,2024-01-19,"Me encanta este producto, excelente calidad"
T8100,,P005,Twitter,2024-04-01,"No funciona como esperaba, decepcionado"
T8101,C016,P007,Instagram,2023-05-10,"Producto recibido, cumple su función"
T8102,,P004,Facebook,2025-01-17,"Es lo que esperaba, nada excepcional"
T8103,,P015,Twitter,2023-08-13,Producto llegó rápido y funciona perfecto
T8104,C027,P002,Twitter,2025-11-23,Gran relación calidad-precio
T8105,C003,P006,Twitter,2024-05-24,"Muy mala calidad, se rompió rápido"
T8106,C039,P008,Instagram,2024-12-10,Gran relación calidad-precio
T8107,C012,P005,Twitter,2023-06-27,Producto llegó rápido y funciona perfecto
T8108,C032,P019,Instagram,2024-02-27,Pésima atención al cliente
T8109,C038,P020,Facebook,2023-08-26,"Es lo que esperaba, nada excepcional"
T8110,C006,P011,Facebook,2025-01-21,Producto llegó rápido y funciona perfecto
T8111,C011,P002,Twitter,2024-11-28,"Muy mala calidad, se rompió rápido"
T8112,C038,P010,Twitter,2025-05-06,"Producto recibido, cumple su función"
T8113,C009,P012,Instagram,2025-03-31,Producto llegó rápido y funciona perfecto
T8114,,P007,Instagram,2023-05-24,"Producto recibido, cumple su función"
T8115,C033,P005,Instagram,2023-07-01,"Muy mala calidad, se rompió rápido"
T8116,C032,P005,Instagram,2024-04-05,"Muy mala calidad, se rompió rápido"
T8117,C007,P008,Facebook,2025-02-19,Producto llegó rápido y funciona perfecto
T8118,C006,P019,Instagram,2025-05-03,Producto llegó rápido y funciona perfecto
T8119,C007,P013,Facebook,2023-03-20,Gran relación calidad-precio
T8120,C016,P003,Twitter,2024-03-19,Envío tardío y producto dañado
T8121,C010,P013,Facebook,2025-08-20,"No funciona como esperaba, decepcionado"
T8122,C018,P005,Facebook,2023-10-28,"Entrega correcta, sin comentarios adicionales"
T8123,C004,P020,Twitter,2024-06-25,"Me encanta este producto, excelente calidad"
T8124,C032,P011,Facebook,2023-12-26,Pésima atención al cliente
T8125,C031,P013,Twitter,2024-03-19,Gran relación calidad-precio
T8126,C032,P005,Facebook,2023-03-22,"Entrega correcta, sin comentarios adicionales"
T8127,C024,P010,Twitter,2023-10-20,Envío tardío y producto dañado
T8128,C025,P005,Instagram,2024-06-03,"Muy mala calidad, se rompió rápido"
T8129,,P006,Twitter,2024-10-28,"Muy mala calidad, se rompió rápido"
T8130,C015,P019,Instagram,2023-04-27,Pésima atención al cliente
T8131,C011,P012,Instagram,2025-08-25,Pésima atención al cliente
T8132,C003,P005,Facebook,2024-07-31,"No cumple con lo anunciado, insatisfecho"
T8133,C036,P009,Instagram,2025-07-17,"Calidad superior, muy contento"
T8134,C039,P005,Twitter,2023-11-14,"Producto recibido, cumple su función"
T8135,C019,P013,Facebook,2023-02-01,"No funciona como esperaba, decepcionado"
T8136,C021,P008,Instagram,2023-06-18,Gran relación calidad-precio
T8137,C025,P004,Twitter,2025-03-10,"Entrega correcta, sin comentarios adicionales"
T8138,C027,P016,Facebook,2023-03-20,Gran relación calidad-precio
T8139,C018,P008,Twitter,2025-12-12,"Me encanta este producto, excelente calidad"
T8140,C003,P003,Twitter,2025-03-15,"Muy mala calidad, se rompió rápido"
T8141,C009,P003,Instagram,2025-04-18,Envío tardío y producto dañado
T8142,C026,P015,Instagram,2024-02-01,"No cumple con lo anunciado, insatisfecho"
T8143,C022,P007,Instagram,2025-05-26,"Es lo que esperaba, nada excepcional"
T8144,C039,P019,Instagram,2024-08-13,"Me encanta este producto, excelente calidad"
T8145,C030,P020,Twitter,2025-11-01,"Entrega correcta, sin comentarios adicionales"
T8146,C017,P003,Twitter,2023-12-16,"Muy mala calidad, se rompió rápido"
T8147,C027,P010,Twitter,2024-11-26,Envío tardío y producto dañado
T8148,C023,P011,Instagram,2023-05-17,"Calidad superior, muy contento"
T8149,C022,P013,Instagram,2025-07-14,"Es lo que esperaba, nada excepcional"
T8150,C006,P011,Facebook,2024-12-29,Producto llegó rápido y funciona perfecto
T8151,,P012,Twitter,2023-09-20,"Entrega correcta, sin comentarios adicionales"
T8152,C035,P015,Twitter,2023-09-11,Pésima atención al cliente
T8153,C016,P012,Twitter,2025-12-04,"Entrega correcta, sin comentarios adicionales"
T8154,C024,P014,Instagram,2025-11-24,Satisface lo básico
T8155,,P012,Facebook,2023-05-16,Gran relación calidad-precio
T8156,C012,P002,Instagram,2024-10-19,"Calidad superior, muy contento"
T8157,C031,P016,Instagram,2023-05-07,"Muy mala calidad, se rompió rápido"
T8158,C023,P004,Instagram,2024-05-01,"No funciona como esperaba, decepcionado"
T8159,C015,P010,Facebook,2023-12-07,"No cumple con lo anunciado, insatisfecho"
T8160,C038,P005,Facebook,2025-10-23,Satisface lo básico
T8161,C040,P019,Facebook,2023-10-12,Gran relación calidad-precio
T8162,C036,P003,Instagram,2024-09-16,"Producto recibido, cumple su función"
T8163,C010,P008,Facebook,2025-04-26,"Calidad superior, muy contento"
T8164,C006,P015,Twitter,2024-03-14,"Muy mala calidad, se rompió rápido"
T8165,C017,P001,Instagram,2025-04-11,Satisface lo básico
T8166,C005,P001,Facebook,2024-12-10,Producto llegó rápido y funciona perfecto
T8167,,P013,Facebook,2024-08-09,"Calidad superior, muy contento"
T8168,C010,P008,Twitter,2025-11-15,"Me encanta este producto, excelente calidad"
T8169,C032,P015,Twitter,2023-10-14,Producto llegó rápido y funciona perfecto
T8170,C013,P008,Facebook,2025-11-20,Producto llegó rápido y funciona perfecto
T8171,C010,P008,Facebook,2023-04-04,"Calidad superior, muy contento"
T8172,C021,P002,Instagram,2023-07-04,"Muy satisfecho con la compra, lo recomiendo"
T8173,C021,P008,Instagram,2025-04-21,Gran relación calidad-precio
T8174,C038,P015,Instagram,2023-11-28,"Muy mala calidad, se rompió rápido"
T8175,C007,P004,Facebook,2023-10-09,"Es lo que esperaba, nada excepcional"
T8176,C024,P017,Facebook,2024-03-29,"Calidad superior, muy contento"
T8177,C035,P013,Instagram,2024-04-21,"Es lo que esperaba, nada excepcional"
T8178,C030,P008,Twitter,2023-01-28,Producto llegó rápido y funciona perfecto
T8179,C017,P019,Instagram,2024-07-16,"Es lo que esperaba, nada excepcional"
T8180,C008,P006,Instagram,2024-12-08,"Es lo que esperaba, nada excepcional"
T8181,C009,P001,Instagram,2024-06-01,Satisface lo básico
T8182,C027,P005,Twitter,2025-07-05,Producto llegó rápido y funciona perfecto
T8183,C003,P015,Twitter,2023-02-01,Pésima atención al cliente
T8184,C006,P008,Facebook,2023-02-26,Producto llegó rápido y funciona perfecto
T8185,C013,P002,Instagram,2025-01-29,Envío tardío y producto dañado
T8186,C006,P002,Instagram,2025-04-25,"Calidad superior, muy contento"
T8187,C018,P003,Facebook,2024-11-28,Envío tardío y producto dañado
